CaI	IP3	CaS	g	C	D	Robustness
0.1	0.05	1100.0	0.0	0.9125	2.078125	-78.667786
0.1	0.05	1100.0	0.0	0.9125	2.09375	-80.81644
0.1	0.05	1100.0	0.0	0.9125	2.109375	-80.52556
0.1	0.05	1100.0	0.0	0.9125	2.125	-82.08899
0.1	0.05	1100.0	0.0	0.9125	2.140625	-83.23878
0.1	0.05	1100.0	0.0	0.9125	2.15625	-83.08858
0.1	0.05	1100.0	0.0	0.9125	2.171875	-84.00953
0.1	0.05	1100.0	0.0	0.9125	2.1875	-83.90271
0.1	0.05	1100.0	0.0	0.9125	2.203125	-84.66191
0.1	0.05	1100.0	0.0	0.9125	2.21875	-85.29328
0.1	0.05	1100.0	0.0	0.9125	2.234375	-85.2264
0.1	0.05	1100.0	0.0	0.9125	2.25	-85.77231
0.1	0.05	1100.0	0.0	0.9125	2.265625	-85.72214
0.1	0.05	1100.0	0.0	0.9125	2.28125	-86.200966
0.1	0.05	1100.0	0.0	0.9125	2.296875	-86.16128
0.1	0.05	1100.0	0.0	0.9125	2.3125	-86.128006
0.1	0.05	1100.0	0.0	0.928125	1.671875	0.008294731
0.1	0.05	1100.0	0.0	0.928125	1.6875	0.010478467
0.1	0.05	1100.0	0.0	0.928125	1.703125	0.013888493
0.1	0.05	1100.0	0.0	0.928125	1.71875	0.019121468
0.1	0.05	1100.0	0.0	0.928125	1.734375	0.020996615
0.1	0.05	1100.0	0.0	0.928125	1.75	0.02283679
0.1	0.05	1100.0	0.0	0.928125	1.765625	0.024644434
0.1	0.05	1100.0	0.0	0.928125	1.78125	0.027324587
0.1	0.05	1100.0	0.0	0.928125	1.796875	0.026747942
0.1	0.05	1100.0	0.0	0.928125	1.8125	0.033078343
0.1	0.05	1100.0	0.0	0.928125	1.828125	0.034644827
0.1	0.05	1100.0	0.0	0.928125	1.84375	0.036184832
0.1	0.05	1100.0	0.0	0.928125	1.859375	0.025340796
0.1	0.05	1100.0	0.0	0.928125	1.875	0.032338977
0.1	0.05	1100.0	0.0	0.928125	1.890625	0.033647716
0.1	0.05	1100.0	0.0	0.928125	1.90625	-0.011573434
0.1	0.05	1100.0	0.0	0.928125	1.921875	0.011169791
0.1	0.05	1100.0	0.0	0.928125	1.9375	-0.2667961
0.1	0.05	1100.0	0.0	0.928125	1.953125	-21.066437
0.1	0.05	1100.0	0.0	0.928125	1.96875	-16.997559
0.1	0.05	1100.0	0.0	0.928125	1.984375	-41.803143
0.1	0.05	1100.0	0.0	0.928125	2.0	-38.53629
0.1	0.05	1100.0	0.0	0.928125	2.015625	-59.151146
0.1	0.05	1100.0	0.0	0.928125	2.03125	-57.28869
0.1	0.05	1100.0	0.0	0.928125	2.046875	-69.501595
0.1	0.05	1100.0	0.0	0.928125	2.0625	-68.24945
0.1	0.05	1100.0	0.0	0.928125	2.078125	-74.44692
0.1	0.05	1100.0	0.0	0.928125	2.09375	-78.16982
0.1	0.05	1100.0	0.0	0.928125	2.109375	-77.58454
0.1	0.05	1100.0	0.0	0.928125	2.125	-80.08739
0.1	0.05	1100.0	0.0	0.928125	2.140625	-81.76738
0.1	0.05	1100.0	0.0	0.928125	2.15625	-81.50515
0.1	0.05	1100.0	0.0	0.928125	2.171875	-82.786674
0.1	0.05	1100.0	0.0	0.928125	2.1875	-83.12019
0.1	0.05	1100.0	0.0	0.928125	2.203125	-83.61827
0.1	0.05	1100.0	0.0	0.928125	2.21875	-84.423706
0.1	0.05	1100.0	0.0	0.928125	2.234375	-84.31573
0.1	0.05	1100.0	0.0	0.928125	2.25	-84.99458
0.1	0.05	1100.0	0.0	0.928125	2.265625	-84.914925
0.1	0.05	1100.0	0.0	0.928125	2.28125	-85.497795
0.1	0.05	1100.0	0.0	0.928125	2.296875	-85.43752
0.1	0.05	1100.0	0.0	0.928125	2.3125	-85.94602
0.1	0.05	1100.0	0.0	0.928125	2.328125	-85.89881
0.1	0.05	1100.0	0.0	0.94375	1.65625	-0.0016925335
0.1	0.05	1100.0	0.0	0.94375	1.671875	0.0048630387
0.1	0.05	1100.0	0.0	0.94375	1.6875	0.0046749413
0.1	0.05	1100.0	0.0	0.94375	1.703125	0.009059772
0.1	0.05	1100.0	0.0	0.94375	1.71875	0.0111055225
0.1	0.05	1100.0	0.0	0.94375	1.734375	0.014466673
0.1	0.05	1100.0	0.0	0.94375	1.75	0.019470617
0.1	0.05	1100.0	0.0	0.94375	1.765625	0.021242738
0.1	0.05	1100.0	0.0	0.94375	1.78125	0.02298744
0.1	0.05	1100.0	0.0	0.94375	1.796875	0.02470319
0.1	0.05	1100.0	0.0	0.94375	1.8125	0.02811569
0.1	0.05	1100.0	0.0	0.94375	1.828125	0.031391278
0.1	0.05	1100.0	0.0	0.94375	1.84375	0.032912448
0.1	0.05	1100.0	0.0	0.94375	1.859375	0.034411713
0.1	0.05	1100.0	0.0	0.94375	1.875	0.012024224
0.1	0.05	1100.0	0.0	0.94375	1.890625	0.032262743
0.1	0.05	1100.0	0.0	0.94375	1.90625	0.037012458
0.1	0.05	1100.0	0.0	0.94375	1.921875	0.035918117
0.1	0.05	1100.0	0.0	0.94375	1.9375	0.011495709
0.1	0.05	1100.0	0.0	0.94375	1.953125	0.019695342
0.1	0.05	1100.0	0.0	0.94375	1.96875	-0.15177041
0.1	0.05	1100.0	0.0	0.94375	1.984375	-10.283745
0.1	0.05	1100.0	0.0	0.94375	2.0	-19.595901
0.1	0.05	1100.0	0.0	0.94375	2.015625	-38.36853
0.1	0.05	1100.0	0.0	0.94375	2.03125	-38.941174
0.1	0.05	1100.0	0.0	0.94375	2.046875	-56.318485
0.1	0.05	1100.0	0.0	0.94375	2.0625	-56.3266
0.1	0.05	1100.0	0.0	0.94375	2.078125	-66.58266
0.1	0.05	1100.0	0.0	0.94375	2.09375	-71.35643
0.1	0.05	1100.0	0.0	0.94375	2.109375	-72.579346
0.1	0.05	1100.0	0.0	0.94375	2.125	-77.0629
0.1	0.05	1100.0	0.0	0.94375	2.140625	-77.461044
0.1	0.05	1100.0	0.0	0.94375	2.15625	-79.25601
0.1	0.05	1100.0	0.0	0.94375	2.171875	-81.17328
0.1	0.05	1100.0	0.0	0.94375	2.1875	-80.85201
0.1	0.05	1100.0	0.0	0.94375	2.203125	-82.29222
0.1	0.05	1100.0	0.0	0.94375	2.21875	-83.368935
0.1	0.05	1100.0	0.0	0.94375	2.234375	-83.19473
0.1	0.05	1100.0	0.0	0.94375	2.25	-84.073
0.1	0.05	1100.0	0.0	0.94375	2.265625	-84.58861
0.1	0.05	1100.0	0.0	0.94375	2.28125	-84.67868
0.1	0.05	1100.0	0.0	0.94375	2.296875	-85.292206
0.1	0.05	1100.0	0.0	0.94375	2.3125	-85.20938
0.1	0.05	1100.0	0.0	0.94375	2.328125	-85.744255
0.1	0.05	1100.0	0.0	0.94375	2.34375	-85.679565
0.1	0.05	1100.0	0.0	0.959375	1.640625	-0.010168463
0.1	0.05	1100.0	0.0	0.959375	1.65625	-0.007110119
0.1	0.05	1100.0	0.0	0.959375	1.671875	-0.004739672
0.1	0.05	1100.0	0.0	0.959375	1.6875	-0.0023684949
0.1	0.05	1100.0	0.0	0.959375	1.703125	0.002783239
0.1	0.05	1100.0	0.0	0.959375	1.71875	0.005972773
0.1	0.05	1100.0	0.0	0.959375	1.734375	0.009789273
0.1	0.05	1100.0	0.0	0.959375	1.75	0.011287004
0.1	0.05	1100.0	0.0	0.959375	1.765625	0.01422891
0.1	0.05	1100.0	0.0	0.959375	1.78125	0.01980409
0.1	0.05	1100.0	0.0	0.959375	1.796875	0.021479145
0.1	0.05	1100.0	0.0	0.959375	1.8125	0.023131028
0.1	0.05	1100.0	0.0	0.959375	1.828125	0.024759129
0.1	0.05	1100.0	0.0	0.959375	1.84375	0.02888909
0.1	0.05	1100.0	0.0	0.959375	1.859375	0.031297103
0.1	0.05	1100.0	0.0	0.959375	1.875	0.032749638
0.1	0.05	1100.0	0.0	0.959375	1.890625	0.03418252
0.1	0.05	1100.0	0.0	0.959375	1.90625	0.028175294
0.1	0.05	1100.0	0.0	0.959375	1.921875	0.037924826
0.1	0.05	1100.0	0.0	0.959375	1.9375	0.040333867
0.1	0.05	1100.0	0.0	0.959375	1.953125	-0.0020710826
0.1	0.05	1100.0	0.0	0.959375	1.96875	0.020581186
0.1	0.05	1100.0	0.0	0.959375	1.984375	0.025853157
0.1	0.05	1100.0	0.0	0.959375	2.0	-0.0691542
0.1	0.05	1100.0	0.0	0.959375	2.015625	-0.5807026
0.1	0.05	1100.0	0.0	0.959375	2.03125	-22.108055
0.1	0.05	1100.0	0.0	0.959375	2.046875	-28.93647
0.1	0.05	1100.0	0.0	0.959375	2.0625	-41.665253
0.1	0.05	1100.0	0.0	0.959375	2.078125	-50.29945
0.1	0.05	1100.0	0.0	0.959375	2.09375	-59.231785
0.1	0.05	1100.0	0.0	0.959375	2.109375	-62.939682
0.1	0.05	1100.0	0.0	0.959375	2.125	-72.01318
0.1	0.05	1100.0	0.0	0.959375	2.140625	-70.29036
0.1	0.05	1100.0	0.0	0.959375	2.15625	-75.76373
0.1	0.05	1100.0	0.0	0.959375	2.171875	-78.898125
0.1	0.05	1100.0	0.0	0.959375	2.1875	-78.29947
0.1	0.05	1100.0	0.0	0.959375	2.203125	-80.510345
0.1	0.05	1100.0	0.0	0.959375	2.21875	-82.034836
0.1	0.05	1100.0	0.0	0.959375	2.234375	-81.74702
0.1	0.05	1100.0	0.0	0.959375	2.25	-82.94141
0.1	0.05	1100.0	0.0	0.959375	2.265625	-83.86454
0.1	0.05	1100.0	0.0	0.959375	2.28125	-83.69721
0.1	0.05	1100.0	0.0	0.959375	2.296875	-84.469406
0.1	0.05	1100.0	0.0	0.959375	2.3125	-84.34277
0.1	0.05	1100.0	0.0	0.959375	2.328125	-85.00138
0.1	0.05	1100.0	0.0	0.959375	2.34375	-84.90433
0.1	0.05	1100.0	0.0	0.959375	2.359375	-85.47522
0.1	0.05	1100.0	0.0	0.975	1.625	-0.023145258
0.1	0.05	1100.0	0.0	0.975	1.640625	-0.021459818
0.1	0.05	1100.0	0.0	0.975	1.65625	-0.01618132
0.1	0.05	1100.0	0.0	0.975	1.671875	-0.007982492
0.1	0.05	1100.0	0.0	0.975	1.6875	-0.008793399
0.1	0.05	1100.0	0.0	0.975	1.703125	-0.0031986535
0.1	0.05	1100.0	0.0	0.975	1.71875	-0.0011040717
0.1	0.05	1100.0	0.0	0.975	1.734375	0.0020504743
0.1	0.05	1100.0	0.0	0.975	1.75	0.0071955323
0.1	0.05	1100.0	0.0	0.975	1.765625	0.010483414
0.1	0.05	1100.0	0.0	0.975	1.78125	0.011462003
0.1	0.05	1100.0	0.0	0.975	1.796875	0.014045492
0.1	0.05	1100.0	0.0	0.975	1.8125	0.020123094
0.1	0.05	1100.0	0.0	0.975	1.828125	0.021703005
0.1	0.05	1100.0	0.0	0.975	1.84375	0.023265436
0.1	0.05	1100.0	0.0	0.975	1.859375	0.02480936
0.1	0.05	1100.0	0.0	0.975	1.875	0.029658109
0.1	0.05	1100.0	0.0	0.975	1.890625	0.03120315
0.1	0.05	1100.0	0.0	0.975	1.90625	0.032587364
0.1	0.05	1100.0	0.0	0.975	1.921875	0.033955917
0.1	0.05	1100.0	0.0	0.975	1.9375	0.03487903
0.1	0.05	1100.0	0.0	0.975	1.953125	0.039446443
0.1	0.05	1100.0	0.0	0.975	1.96875	0.040691897
0.1	0.05	1100.0	0.0	0.975	1.984375	0.018304288
0.1	0.05	1100.0	0.0	0.975	2.0	0.027646303
0.1	0.05	1100.0	0.0	0.975	2.015625	0.029902518
0.1	0.05	1100.0	0.0	0.975	2.03125	-0.01496166
0.1	0.05	1100.0	0.0	0.975	2.046875	-0.44716072
0.1	0.05	1100.0	0.0	0.975	2.0625	-24.538933
0.1	0.05	1100.0	0.0	0.975	2.078125	-19.237068
0.1	0.05	1100.0	0.0	0.975	2.09375	-44.284576
0.1	0.05	1100.0	0.0	0.975	2.109375	-42.813816
0.1	0.05	1100.0	0.0	0.975	2.125	-62.001713
0.1	0.05	1100.0	0.0	0.975	2.140625	-58.33451
0.1	0.05	1100.0	0.0	0.975	2.15625	-69.753136
0.1	0.05	1100.0	0.0	0.975	2.171875	-71.61087
0.1	0.05	1100.0	0.0	0.975	2.1875	-74.218636
0.1	0.05	1100.0	0.0	0.975	2.203125	-77.939804
0.1	0.05	1100.0	0.0	0.975	2.21875	-77.90519
0.1	0.05	1100.0	0.0	0.975	2.234375	-79.76088
0.1	0.05	1100.0	0.0	0.975	2.25	-81.48746
0.1	0.05	1100.0	0.0	0.975	2.265625	-81.140686
0.1	0.05	1100.0	0.0	0.975	2.28125	-82.47512
0.1	0.05	1100.0	0.0	0.975	2.296875	-83.48781
0.1	0.05	1100.0	0.0	0.975	2.3125	-83.29218
0.1	0.05	1100.0	0.0	0.975	2.328125	-84.13131
0.1	0.05	1100.0	0.0	0.975	2.34375	-84.81942
0.1	0.05	1100.0	0.0	0.975	2.359375	-84.693954
0.1	0.05	1100.0	0.0	0.975	2.375	-85.2907
0.1	0.05	1100.0	0.0	0.990625	1.609375	-0.041297644
0.1	0.05	1100.0	0.0	0.990625	1.625	-0.032409996
0.1	0.05	1100.0	0.0	0.990625	1.640625	-0.023638308
0.1	0.05	1100.0	0.0	0.990625	1.65625	-0.025159955
0.1	0.05	1100.0	0.0	0.990625	1.671875	-0.018088117
0.1	0.05	1100.0	0.0	0.990625	1.6875	-0.015842944
0.1	0.05	1100.0	0.0	0.990625	1.703125	-0.01143232
0.1	0.05	1100.0	0.0	0.990625	1.71875	-0.0064292103
0.1	0.05	1100.0	0.0	0.990625	1.734375	-0.0018353164
0.1	0.05	1100.0	0.0	0.990625	1.75	9.1418624E-5
0.1	0.05	1100.0	0.0	0.990625	1.765625	0.0028897822
0.1	0.05	1100.0	0.0	0.990625	1.78125	0.00835
0.1	0.05	1100.0	0.0	0.990625	1.796875	0.011146724
0.1	0.05	1100.0	0.0	0.990625	1.8125	0.012254149
0.1	0.05	1100.0	0.0	0.990625	1.828125	0.014480755
0.1	0.05	1100.0	0.0	0.990625	1.84375	0.020428777
0.1	0.05	1100.0	0.0	0.990625	1.859375	0.021918938
0.1	0.05	1100.0	0.0	0.990625	1.875	0.023394167
0.1	0.05	1100.0	0.0	0.990625	1.890625	0.024856642
0.1	0.05	1100.0	0.0	0.990625	1.90625	0.017685235
0.1	0.05	1100.0	0.0	0.990625	1.921875	0.031109855
0.1	0.05	1100.0	0.0	0.990625	1.9375	0.032428846
0.1	0.05	1100.0	0.0	0.990625	1.953125	0.009999573
0.1	0.05	1100.0	0.0	0.990625	1.96875	0.037924394
0.1	0.05	1100.0	0.0	0.990625	1.984375	0.039129525
0.1	0.05	1100.0	0.0	0.990625	2.0	0.040322542
0.1	0.05	1100.0	0.0	0.990625	2.015625	0.026467562
0.1	0.05	1100.0	0.0	0.990625	2.03125	0.032837927
0.1	0.05	1100.0	0.0	0.990625	2.046875	0.032060564
0.1	0.05	1100.0	0.0	0.990625	2.0625	0.009814143
0.1	0.05	1100.0	0.0	0.990625	2.078125	-0.3077548
0.1	0.05	1100.0	0.0	0.990625	2.09375	-22.114845
0.1	0.05	1100.0	0.0	0.990625	2.109375	-21.73471
0.1	0.05	1100.0	0.0	0.990625	2.125	-44.169422
0.1	0.05	1100.0	0.0	0.990625	2.140625	-41.482483
0.1	0.05	1100.0	0.0	0.990625	2.15625	-58.33765
0.1	0.05	1100.0	0.0	0.990625	2.171875	-59.259975
0.1	0.05	1100.0	0.0	0.990625	2.1875	-66.97267
0.1	0.05	1100.0	0.0	0.990625	2.203125	-73.91991
0.1	0.05	1100.0	0.0	0.990625	2.21875	-72.354515
0.1	0.05	1100.0	0.0	0.990625	2.234375	-76.82837
0.1	0.05	1100.0	0.0	0.990625	2.25	-79.51423
0.1	0.05	1100.0	0.0	0.990625	2.265625	-78.90802
0.1	0.05	1100.0	0.0	0.990625	2.28125	-80.8795
0.1	0.05	1100.0	0.0	0.990625	2.296875	-82.273605
0.1	0.05	1100.0	0.0	0.990625	2.3125	-81.96414
0.1	0.05	1100.0	0.0	0.990625	2.328125	-83.081345
0.1	0.05	1100.0	0.0	0.990625	2.34375	-83.95616
0.1	0.05	1100.0	0.0	0.990625	2.359375	-83.76975
0.1	0.05	1100.0	0.0	0.990625	2.375	-84.51208
0.1	0.05	1100.0	0.0	0.990625	2.390625	-84.36737
0.1	0.05	1100.0	0.0	1.00625	1.59375	-0.071377546
0.1	0.05	1100.0	0.0	1.00625	1.609375	-0.06389412
0.1	0.05	1100.0	0.0	1.00625	1.625	-0.052786887
0.1	0.05	1100.0	0.0	1.00625	1.640625	-0.045612365
0.1	0.05	1100.0	0.0	1.00625	1.65625	-0.034638703
0.1	0.05	1100.0	0.0	1.00625	1.671875	-0.028065711
0.1	0.05	1100.0	0.0	1.00625	1.6875	-0.021301225
0.1	0.05	1100.0	0.0	1.00625	1.703125	-0.015725031
0.1	0.05	1100.0	0.0	1.00625	1.71875	-0.013710976
0.1	0.05	1100.0	0.0	1.00625	1.734375	-0.011065483
0.1	0.05	1100.0	0.0	1.00625	1.75	-0.0042442232
0.1	0.05	1100.0	0.0	1.00625	1.765625	-5.4876506E-4
0.1	0.05	1100.0	0.0	1.00625	1.78125	-1.8018484E-4
0.1	0.05	1100.0	0.0	1.00625	1.796875	0.002986014
0.1	0.05	1100.0	0.0	1.00625	1.8125	0.009442225
0.1	0.05	1100.0	0.0	1.00625	1.828125	0.010205835
0.1	0.05	1100.0	0.0	1.00625	1.84375	0.013009787
0.1	0.05	1100.0	0.0	1.00625	1.859375	0.01489915
0.1	0.05	1100.0	0.0	1.00625	1.875	0.020720467
0.1	0.05	1100.0	0.0	1.00625	1.890625	0.021311283
0.1	0.05	1100.0	0.0	1.00625	1.90625	0.023518354
0.1	0.05	1100.0	0.0	1.00625	1.921875	0.02489756
0.1	0.05	1100.0	0.0	1.00625	1.9375	0.026613832
0.1	0.05	1100.0	0.0	1.00625	1.953125	0.031016797
0.1	0.05	1100.0	0.0	1.00625	1.96875	0.032271147
0.1	0.05	1100.0	0.0	1.00625	1.984375	0.024903536
0.1	0.05	1100.0	0.0	1.00625	2.0	0.03766559
0.1	0.05	1100.0	0.0	1.00625	2.015625	0.038816854
0.1	0.05	1100.0	0.0	1.00625	2.03125	0.015673935
0.1	0.05	1100.0	0.0	1.00625	2.046875	0.03300619
0.1	0.05	1100.0	0.0	1.00625	2.0625	0.036358178
0.1	0.05	1100.0	0.0	1.00625	2.078125	-0.0051572323
0.1	0.05	1100.0	0.0	1.00625	2.09375	0.019040406
0.1	0.05	1100.0	0.0	1.00625	2.109375	-0.18530047
0.1	0.05	1100.0	0.0	1.00625	2.125	-11.596489
0.1	0.05	1100.0	0.0	1.00625	2.140625	-24.15097
0.1	0.05	1100.0	0.0	1.00625	2.15625	-36.03008
0.1	0.05	1100.0	0.0	1.00625	2.171875	-44.08749
0.1	0.05	1100.0	0.0	1.00625	2.1875	-52.963074
0.1	0.05	1100.0	0.0	1.00625	2.203125	-62.012028
0.1	0.05	1100.0	0.0	1.00625	2.21875	-63.525436
0.1	0.05	1100.0	0.0	1.00625	2.234375	-72.117294
0.1	0.05	1100.0	0.0	1.00625	2.25	-71.81618
0.1	0.05	1100.0	0.0	1.00625	2.265625	-75.52432
0.1	0.05	1100.0	0.0	1.00625	2.28125	-78.67186
0.1	0.05	1100.0	0.0	1.00625	2.296875	-78.29638
0.1	0.05	1100.0	0.0	1.00625	2.3125	-80.19838
0.1	0.05	1100.0	0.0	1.00625	2.328125	-81.76511
0.1	0.05	1100.0	0.0	1.00625	2.34375	-81.59024
0.1	0.05	1100.0	0.0	1.00625	2.359375	-82.64072
0.1	0.05	1100.0	0.0	1.00625	2.375	-83.596375
0.1	0.05	1100.0	0.0	1.00625	2.390625	-83.38101
0.1	0.05	1100.0	0.0	1.00625	2.40625	-84.18524
0.1	0.05	1100.0	0.0	1.021875	1.578125	-0.08922756
0.1	0.05	1100.0	0.0	1.021875	1.59375	-0.08896536
0.1	0.05	1100.0	0.0	1.021875	1.609375	-0.068968415
0.1	0.05	1100.0	0.0	1.021875	1.625	-0.06908399
0.1	0.05	1100.0	0.0	1.021875	1.640625	-0.04947874
0.1	0.05	1100.0	0.0	1.021875	1.65625	-0.049954742
0.1	0.05	1100.0	0.0	1.021875	1.671875	-0.031338066
0.1	0.05	1100.0	0.0	1.021875	1.6875	-0.0315381
0.1	0.05	1100.0	0.0	1.021875	1.703125	-0.027327925
0.1	0.05	1100.0	0.0	1.021875	1.71875	-0.018815875
0.1	0.05	1100.0	0.0	1.021875	1.734375	-0.015142292
0.1	0.05	1100.0	0.0	1.021875	1.75	-0.013653174
0.1	0.05	1100.0	0.0	1.021875	1.765625	-0.009897664
0.1	0.05	1100.0	0.0	1.021875	1.78125	-0.003969848
0.1	0.05	1100.0	0.0	1.021875	1.796875	-0.00212273
0.1	0.05	1100.0	0.0	1.021875	1.8125	0.0013997257
0.1	0.05	1100.0	0.0	1.021875	1.828125	0.003921151
0.1	0.05	1100.0	0.0	1.021875	1.84375	0.009383768
0.1	0.05	1100.0	0.0	1.021875	1.859375	0.009558693
0.1	0.05	1100.0	0.0	1.021875	1.875	0.013727099
0.1	0.05	1100.0	0.0	1.021875	1.890625	0.015297607
0.1	0.05	1100.0	0.0	1.021875	1.90625	0.021001637
0.1	0.05	1100.0	0.0	1.021875	1.921875	0.022320926
0.1	0.05	1100.0	0.0	1.021875	1.9375	0.023634449
0.1	0.05	1100.0	0.0	1.021875	1.953125	0.024938777
0.1	0.05	1100.0	0.0	1.021875	1.96875	0.029725477
0.1	0.05	1100.0	0.0	1.021875	1.984375	0.030923396
0.1	0.05	1100.0	0.0	1.021875	2.0	0.032115996
0.1	0.05	1100.0	0.0	1.021875	2.015625	0.03388536
0.1	0.05	1100.0	0.0	1.021875	2.03125	0.03741312
0.1	0.05	1100.0	0.0	1.021875	2.046875	0.038510725
0.1	0.05	1100.0	0.0	1.021875	2.0625	0.028755903
0.1	0.05	1100.0	0.0	1.021875	2.078125	0.038057566
0.1	0.05	1100.0	0.0	1.021875	2.09375	0.038373232
0.1	0.05	1100.0	0.0	1.021875	2.109375	0.016378284
0.1	0.05	1100.0	0.0	1.021875	2.125	0.025895119
0.1	0.05	1100.0	0.0	1.021875	2.140625	-0.09337962
0.1	0.05	1100.0	0.0	1.021875	2.15625	-0.7384491
0.1	0.05	1100.0	0.0	1.021875	2.171875	-26.48951
0.1	0.05	1100.0	0.0	1.021875	2.1875	-26.416252
0.1	0.05	1100.0	0.0	1.021875	2.203125	-46.599064
0.1	0.05	1100.0	0.0	1.021875	2.21875	-46.29253
0.1	0.05	1100.0	0.0	1.021875	2.234375	-63.883614
0.1	0.05	1100.0	0.0	1.021875	2.25	-59.246487
0.1	0.05	1100.0	0.0	1.021875	2.265625	-69.94364
0.1	0.05	1100.0	0.0	1.021875	2.28125	-74.62865
0.1	0.05	1100.0	0.0	1.021875	2.296875	-73.97518
0.1	0.05	1100.0	0.0	1.021875	2.3125	-77.7052
0.1	0.05	1100.0	0.0	1.021875	2.328125	-80.038315
0.1	0.05	1100.0	0.0	1.021875	2.34375	-79.4297
0.1	0.05	1100.0	0.0	1.021875	2.359375	-81.20433
0.1	0.05	1100.0	0.0	1.021875	2.375	-82.487144
0.1	0.05	1100.0	0.0	1.021875	2.390625	-82.159195
0.1	0.05	1100.0	0.0	1.021875	2.40625	-83.20978
0.1	0.05	1100.0	0.0	1.021875	2.421875	-84.04066
0.1	0.05	1100.0	0.0	1.0375	1.5625	-0.11796221
0.1	0.05	1100.0	0.0	1.0375	1.578125	-0.106328815
0.1	0.05	1100.0	0.0	1.0375	1.59375	-0.09616929
0.1	0.05	1100.0	0.0	1.0375	1.609375	-0.095466584
0.1	0.05	1100.0	0.0	1.0375	1.625	-0.07620722
0.1	0.05	1100.0	0.0	1.0375	1.640625	-0.07476422
0.1	0.05	1100.0	0.0	1.0375	1.65625	-0.056702167
0.1	0.05	1100.0	0.0	1.0375	1.671875	-0.05481285
0.1	0.05	1100.0	0.0	1.0375	1.6875	-0.03764251
0.1	0.05	1100.0	0.0	1.0375	1.703125	-0.0355632
0.1	0.05	1100.0	0.0	1.0375	1.71875	-0.027675435
0.1	0.05	1100.0	0.0	1.0375	1.734375	-0.024325773
0.1	0.05	1100.0	0.0	1.0375	1.75	-0.020656288
0.1	0.05	1100.0	0.0	1.0375	1.765625	-0.01704973
0.1	0.05	1100.0	0.0	1.0375	1.78125	-0.010886848
0.1	0.05	1100.0	0.0	1.0375	1.796875	-0.008215442
0.1	0.05	1100.0	0.0	1.0375	1.8125	-0.0052420795
0.1	0.05	1100.0	0.0	1.0375	1.828125	-0.0019869208
0.1	0.05	1100.0	0.0	1.0375	1.84375	0.002879575
0.1	0.05	1100.0	0.0	1.0375	1.859375	0.0048119873
0.1	0.05	1100.0	0.0	1.0375	1.875	0.008727193
0.1	0.05	1100.0	0.0	1.0375	1.890625	0.010434568
0.1	0.05	1100.0	0.0	1.0375	1.90625	0.014326617
0.1	0.05	1100.0	0.0	1.0375	1.921875	0.015681118
0.1	0.05	1100.0	0.0	1.0375	1.9375	0.02127105
0.1	0.05	1100.0	0.0	1.0375	1.953125	0.02251038
0.1	0.05	1100.0	0.0	1.0375	1.96875	0.02374421
0.1	0.05	1100.0	0.0	1.0375	1.984375	0.024976224
0.1	0.05	1100.0	0.0	1.0375	2.0	0.029697284
0.1	0.05	1100.0	0.0	1.0375	2.015625	0.030831277
0.1	0.05	1100.0	0.0	1.0375	2.03125	0.03196214
0.1	0.05	1100.0	0.0	1.0375	2.046875	0.03515643
0.1	0.05	1100.0	0.0	1.0375	2.0625	0.03716205
0.1	0.05	1100.0	0.0	1.0375	2.078125	0.03820856
0.1	0.05	1100.0	0.0	1.0375	2.09375	0.035441697
0.1	0.05	1100.0	0.0	1.0375	2.109375	0.041745365
0.1	0.05	1100.0	0.0	1.0375	2.125	0.039055705
0.1	0.05	1100.0	0.0	1.0375	2.140625	0.024759352
0.1	0.05	1100.0	0.0	1.0375	2.15625	0.030586839
0.1	0.05	1100.0	0.0	1.0375	2.171875	-0.030975223
0.1	0.05	1100.0	0.0	1.0375	2.1875	-0.47867298
0.1	0.05	1100.0	0.0	1.0375	2.203125	-28.75254
0.1	0.05	1100.0	0.0	1.0375	2.21875	-23.731598
0.1	0.05	1100.0	0.0	1.0375	2.234375	-48.765003
0.1	0.05	1100.0	0.0	1.0375	2.25	-43.853886
0.1	0.05	1100.0	0.0	1.0375	2.265625	-59.986305
0.1	0.05	1100.0	0.0	1.0375	2.28125	-61.979633
0.1	0.05	1100.0	0.0	1.0375	2.296875	-67.28607
0.1	0.05	1100.0	0.0	1.0375	2.3125	-73.93565
0.1	0.05	1100.0	0.0	1.0375	2.328125	-72.11027
0.1	0.05	1100.0	0.0	1.0375	2.34375	-76.58763
0.1	0.05	1100.0	0.0	1.0375	2.359375	-79.28918
0.1	0.05	1100.0	0.0	1.0375	2.375	-78.64121
0.1	0.05	1100.0	0.0	1.0375	2.390625	-80.58124
0.1	0.05	1100.0	0.0	1.0375	2.40625	-82.01322
0.1	0.05	1100.0	0.0	1.0375	2.421875	-82.13032
0.1	0.05	1100.0	0.0	1.0375	2.4375	-82.791435
0.1	0.05	1100.0	0.0	1.053125	1.546875	-0.13162991
0.1	0.05	1100.0	0.0	1.053125	1.5625	-0.12767604
0.1	0.05	1100.0	0.0	1.053125	1.578125	-0.12608364
0.1	0.05	1100.0	0.0	1.053125	1.59375	-0.1047236
0.1	0.05	1100.0	0.0	1.053125	1.609375	-0.109365016
0.1	0.05	1100.0	0.0	1.053125	1.625	-0.09910935
0.1	0.05	1100.0	0.0	1.053125	1.640625	-0.088968456
