CaI	IP3	CaS	g	k1	k2	Robustness
0.1	0.05	1100.0	0.0	0.6375	0.14375	-84.37184
0.1	0.05	1100.0	0.0	0.6375	0.1453125	-83.5052
0.1	0.05	1100.0	0.0	0.6375	0.146875	-82.48636
0.1	0.05	1100.0	0.0	0.6375	0.1484375	-82.8114
0.1	0.05	1100.0	0.0	0.6375	0.15	-81.71462
0.1	0.05	1100.0	0.0	0.6375	0.1515625	-80.38091
0.1	0.05	1100.0	0.0	0.6375	0.153125	-79.33302
0.1	0.05	1100.0	0.0	0.6375	0.1546875	-79.56187
0.1	0.05	1100.0	0.0	0.6375	0.15625	-77.76396
0.1	0.05	1100.0	0.0	0.6375	0.1578125	-75.40479
0.1	0.05	1100.0	0.0	0.6375	0.159375	-72.728226
0.1	0.05	1100.0	0.0	0.6375	0.1609375	-74.463806
0.1	0.05	1100.0	0.0	0.6375	0.1625	-71.08132
0.1	0.05	1100.0	0.0	0.6375	0.1640625	-66.237885
0.1	0.05	1100.0	0.0	0.6375	0.165625	-62.39407
0.1	0.05	1100.0	0.0	0.6375	0.16718751	-65.455154
0.1	0.05	1100.0	0.0	0.6375	0.16875	-58.343445
0.1	0.05	1100.0	0.0	0.6375	0.1703125	-47.661057
0.1	0.05	1100.0	0.0	0.6375	0.171875	-48.78041
0.1	0.05	1100.0	0.0	0.6375	0.1734375	-48.495823
0.1	0.05	1100.0	0.0	0.6375	0.17500001	-34.145836
0.1	0.05	1100.0	0.0	0.6375	0.1765625	-29.52983
0.1	0.05	1100.0	0.0	0.6375	0.178125	-32.47191
0.1	0.05	1100.0	0.0	0.6375	0.1796875	-20.536026
0.1	0.05	1100.0	0.0	0.6375	0.18125	-8.802345
0.1	0.05	1100.0	0.0	0.6375	0.18281251	-11.476913
0.1	0.05	1100.0	0.0	0.65	0.118750006	-89.90817
0.1	0.05	1100.0	0.0	0.65	0.120312504	-89.800964
0.1	0.05	1100.0	0.0	0.65	0.121875	-89.41404
0.1	0.05	1100.0	0.0	0.65	0.1234375	-89.31285
0.1	0.05	1100.0	0.0	0.65	0.125	-89.089325
0.1	0.05	1100.0	0.0	0.65	0.1265625	-88.8081
0.1	0.05	1100.0	0.0	0.65	0.128125	-88.7247
0.1	0.05	1100.0	0.0	0.65	0.1296875	-88.28902
0.1	0.05	1100.0	0.0	0.65	0.13125	-88.03022
0.1	0.05	1100.0	0.0	0.65	0.1328125	-87.75887
0.1	0.05	1100.0	0.0	0.65	0.134375	-87.25967
0.1	0.05	1100.0	0.0	0.65	0.1359375	-87.22217
0.1	0.05	1100.0	0.0	0.65	0.1375	-86.691826
0.1	0.05	1100.0	0.0	0.65	0.1390625	-86.683685
0.1	0.05	1100.0	0.0	0.65	0.140625	-86.122055
0.1	0.05	1100.0	0.0	0.65	0.1421875	-85.50256
0.1	0.05	1100.0	0.0	0.65	0.14375	-85.55677
0.1	0.05	1100.0	0.0	0.65	0.1453125	-84.899414
0.1	0.05	1100.0	0.0	0.65	0.146875	-84.16007
0.1	0.05	1100.0	0.0	0.65	0.1484375	-84.309166
0.1	0.05	1100.0	0.0	0.65	0.15	-83.52457
0.1	0.05	1100.0	0.0	0.65	0.1515625	-82.622
0.1	0.05	1100.0	0.0	0.65	0.153125	-81.56179
0.1	0.05	1100.0	0.0	0.65	0.1546875	-81.961
0.1	0.05	1100.0	0.0	0.65	0.15625	-80.83507
0.1	0.05	1100.0	0.0	0.65	0.1578125	-79.471634
0.1	0.05	1100.0	0.0	0.65	0.159375	-77.77216
0.1	0.05	1100.0	0.0	0.65	0.1609375	-78.733765
0.1	0.05	1100.0	0.0	0.65	0.1625	-76.946945
0.1	0.05	1100.0	0.0	0.65	0.1640625	-74.63927
0.1	0.05	1100.0	0.0	0.65	0.165625	-71.53755
0.1	0.05	1100.0	0.0	0.65	0.16718751	-72.86497
0.1	0.05	1100.0	0.0	0.65	0.16875	-70.72745
0.1	0.05	1100.0	0.0	0.65	0.1703125	-66.342896
0.1	0.05	1100.0	0.0	0.65	0.171875	-60.020832
0.1	0.05	1100.0	0.0	0.65	0.1734375	-61.73852
0.1	0.05	1100.0	0.0	0.65	0.17500001	-59.86699
0.1	0.05	1100.0	0.0	0.65	0.1765625	-51.08205
0.1	0.05	1100.0	0.0	0.65	0.178125	-44.422546
0.1	0.05	1100.0	0.0	0.65	0.1796875	-47.48456
0.1	0.05	1100.0	0.0	0.65	0.18125	-40.943462
0.1	0.05	1100.0	0.0	0.66249996	0.120312504	-90.00341
0.1	0.05	1100.0	0.0	0.66249996	0.121875	-89.90088
0.1	0.05	1100.0	0.0	0.66249996	0.1234375	-89.53748
0.1	0.05	1100.0	0.0	0.66249996	0.125	-89.439514
0.1	0.05	1100.0	0.0	0.66249996	0.1265625	-89.05385
0.1	0.05	1100.0	0.0	0.66249996	0.128125	-88.96285
0.1	0.05	1100.0	0.0	0.66249996	0.1296875	-88.553535
0.1	0.05	1100.0	0.0	0.66249996	0.13125	-88.47249
0.1	0.05	1100.0	0.0	0.66249996	0.1328125	-88.03819
0.1	0.05	1100.0	0.0	0.66249996	0.134375	-87.97103
0.1	0.05	1100.0	0.0	0.66249996	0.1359375	-87.51116
0.1	0.05	1100.0	0.0	0.66249996	0.1375	-87.461945
0.1	0.05	1100.0	0.0	0.66249996	0.1390625	-86.97602
0.1	0.05	1100.0	0.0	0.66249996	0.140625	-86.94984
0.1	0.05	1100.0	0.0	0.66249996	0.1421875	-86.43735
0.1	0.05	1100.0	0.0	0.66249996	0.14375	-85.87947
0.1	0.05	1100.0	0.0	0.66249996	0.1453125	-85.90119
0.1	0.05	1100.0	0.0	0.66249996	0.146875	-85.312454
0.1	0.05	1100.0	0.0	0.66249996	0.1484375	-84.66169
0.1	0.05	1100.0	0.0	0.66249996	0.15	-84.755394
0.1	0.05	1100.0	0.0	0.66249996	0.1515625	-84.0685
0.1	0.05	1100.0	0.0	0.66249996	0.153125	-83.29579
0.1	0.05	1100.0	0.0	0.66249996	0.1546875	-83.4954
0.1	0.05	1100.0	0.0	0.66249996	0.15625	-82.68147
0.1	0.05	1100.0	0.0	0.66249996	0.1578125	-81.7463
0.1	0.05	1100.0	0.0	0.66249996	0.159375	-80.6503
0.1	0.05	1100.0	0.0	0.66249996	0.1609375	-81.12415
0.1	0.05	1100.0	0.0	0.66249996	0.1625	-79.97394
0.1	0.05	1100.0	0.0	0.66249996	0.1640625	-78.59149
0.1	0.05	1100.0	0.0	0.66249996	0.165625	-76.882866
0.1	0.05	1100.0	0.0	0.66249996	0.16718751	-77.41617
0.1	0.05	1100.0	0.0	0.66249996	0.16875	-76.171906
0.1	0.05	1100.0	0.0	0.66249996	0.1703125	-73.92706
0.1	0.05	1100.0	0.0	0.66249996	0.171875	-70.97213
0.1	0.05	1100.0	0.0	0.66249996	0.1734375	-69.12805
0.1	0.05	1100.0	0.0	0.66249996	0.17500001	-70.39511
0.1	0.05	1100.0	0.0	0.66249996	0.1765625	-66.419914
0.1	0.05	1100.0	0.0	0.66249996	0.178125	-60.872864
0.1	0.05	1100.0	0.0	0.66249996	0.1796875	-57.44288
0.1	0.05	1100.0	0.0	0.675	0.121875	-90.0708
0.1	0.05	1100.0	0.0	0.675	0.1234375	-89.72729
0.1	0.05	1100.0	0.0	0.675	0.125	-89.62859
0.1	0.05	1100.0	0.0	0.675	0.1265625	-89.265015
0.1	0.05	1100.0	0.0	0.675	0.128125	-89.17078
0.1	0.05	1100.0	0.0	0.675	0.1296875	-89.08212
0.1	0.05	1100.0	0.0	0.675	0.13125	-88.69796
0.1	0.05	1100.0	0.0	0.675	0.1328125	-88.61694
0.1	0.05	1100.0	0.0	0.675	0.134375	-88.21095
0.1	0.05	1100.0	0.0	0.675	0.1359375	-88.14071
0.1	0.05	1100.0	0.0	0.675	0.1375	-87.71218
0.1	0.05	1100.0	0.0	0.675	0.1390625	-87.65608
0.1	0.05	1100.0	0.0	0.675	0.140625	-87.20472
0.1	0.05	1100.0	0.0	0.675	0.1421875	-86.719986
0.1	0.05	1100.0	0.0	0.675	0.14375	-86.69246
0.1	0.05	1100.0	0.0	0.675	0.1453125	-86.18136
0.1	0.05	1100.0	0.0	0.675	0.146875	-86.1803
0.1	0.05	1100.0	0.0	0.675	0.1484375	-85.643005
0.1	0.05	1100.0	0.0	0.675	0.15	-85.05681
0.1	0.05	1100.0	0.0	0.675	0.1515625	-85.11184
0.1	0.05	1100.0	0.0	0.675	0.153125	-84.49581
0.1	0.05	1100.0	0.0	0.675	0.1546875	-83.813644
0.1	0.05	1100.0	0.0	0.675	0.15625	-83.94988
0.1	0.05	1100.0	0.0	0.675	0.1578125	-83.234055
0.1	0.05	1100.0	0.0	0.675	0.159375	-82.42893
0.1	0.05	1100.0	0.0	0.675	0.1609375	-82.2018
0.1	0.05	1100.0	0.0	0.675	0.1625	-81.840935
0.1	0.05	1100.0	0.0	0.675	0.1640625	-80.87602
0.1	0.05	1100.0	0.0	0.675	0.165625	-79.74919
0.1	0.05	1100.0	0.0	0.675	0.16718751	-79.689514
0.1	0.05	1100.0	0.0	0.675	0.16875	-79.128044
0.1	0.05	1100.0	0.0	0.675	0.1703125	-77.73207
0.1	0.05	1100.0	0.0	0.675	0.171875	-76.02376
0.1	0.05	1100.0	0.0	0.675	0.1734375	-74.038185
0.1	0.05	1100.0	0.0	0.675	0.17500001	-75.42439
0.1	0.05	1100.0	0.0	0.675	0.1765625	-73.24787
0.1	0.05	1100.0	0.0	0.675	0.178125	-70.436424
0.1	0.05	1100.0	0.0	0.6875	0.1234375	-89.88489
0.1	0.05	1100.0	0.0	0.6875	0.125	-89.78664
0.1	0.05	1100.0	0.0	0.6875	0.1265625	-89.69217
0.1	0.05	1100.0	0.0	0.6875	0.128125	-89.34714
0.1	0.05	1100.0	0.0	0.6875	0.1296875	-89.25645
0.1	0.05	1100.0	0.0	0.6875	0.13125	-88.8925
0.1	0.05	1100.0	0.0	0.6875	0.1328125	-88.80719
0.1	0.05	1100.0	0.0	0.6875	0.134375	-88.423065
0.1	0.05	1100.0	0.0	0.6875	0.1359375	-88.34499
0.1	0.05	1100.0	0.0	0.6875	0.1375	-87.93919
0.1	0.05	1100.0	0.0	0.6875	0.1390625	-87.871254
0.1	0.05	1100.0	0.0	0.6875	0.140625	-87.44307
0.1	0.05	1100.0	0.0	0.6875	0.1421875	-87.38803
0.1	0.05	1100.0	0.0	0.6875	0.14375	-86.93684
0.1	0.05	1100.0	0.0	0.6875	0.1453125	-86.898865
0.1	0.05	1100.0	0.0	0.6875	0.146875	-86.424545
0.1	0.05	1100.0	0.0	0.6875	0.1484375	-86.40756
0.1	0.05	1100.0	0.0	0.6875	0.15	-85.910416
0.1	0.05	1100.0	0.0	0.6875	0.1515625	-85.373535
0.1	0.05	1100.0	0.0	0.6875	0.153125	-85.39995
0.1	0.05	1100.0	0.0	0.6875	0.1546875	-84.837555
0.1	0.05	1100.0	0.0	0.6875	0.15625	-84.22311
0.1	0.05	1100.0	0.0	0.6875	0.1578125	-84.31232
0.1	0.05	1100.0	0.0	0.6875	0.159375	-83.66936
0.1	0.05	1100.0	0.0	0.6875	0.1609375	-82.9571
0.1	0.05	1100.0	0.0	0.6875	0.1625	-83.13671
0.1	0.05	1100.0	0.0	0.6875	0.1640625	-82.393524
0.1	0.05	1100.0	0.0	0.6875	0.165625	-81.557594
0.1	0.05	1100.0	0.0	0.6875	0.16718751	-80.602875
0.1	0.05	1100.0	0.0	0.6875	0.16875	-80.9973
0.1	0.05	1100.0	0.0	0.6875	0.1703125	-80.00641
0.1	0.05	1100.0	0.0	0.6875	0.171875	-78.85219
0.1	0.05	1100.0	0.0	0.6875	0.1734375	-77.4819
0.1	0.05	1100.0	0.0	0.6875	0.17500001	-78.28733
0.1	0.05	1100.0	0.0	0.6875	0.1765625	-76.883606
0.1	0.05	1100.0	0.0	0.7	0.125	-89.91643
0.1	0.05	1100.0	0.0	0.7	0.1265625	-89.82245
0.1	0.05	1100.0	0.0	0.7	0.128125	-89.49313
0.1	0.05	1100.0	0.0	0.7	0.1296875	-89.4021
0.1	0.05	1100.0	0.0	0.7	0.13125	-89.055756
0.1	0.05	1100.0	0.0	0.7	0.1328125	-88.968765
0.1	0.05	1100.0	0.0	0.7	0.134375	-88.8862
0.1	0.05	1100.0	0.0	0.7	0.1359375	-88.52193
0.1	0.05	1100.0	0.0	0.7	0.1375	-88.44543
0.1	0.05	1100.0	0.0	0.7	0.1390625	-88.06226
0.1	0.05	1100.0	0.0	0.7	0.140625	-87.99357
0.1	0.05	1100.0	0.0	0.7	0.1421875	-87.59059
0.1	0.05	1100.0	0.0	0.7	0.14375	-87.532326
0.1	0.05	1100.0	0.0	0.7	0.1453125	-87.10875
0.1	0.05	1100.0	0.0	0.7	0.146875	-87.063866
0.1	0.05	1100.0	0.0	0.7	0.1484375	-86.61971
0.1	0.05	1100.0	0.0	0.7	0.15	-86.14494
0.1	0.05	1100.0	0.0	0.7	0.1515625	-86.1267
0.1	0.05	1100.0	0.0	0.7	0.153125	-85.62873
0.1	0.05	1100.0	0.0	0.7	0.1546875	-85.634895
0.1	0.05	1100.0	0.0	0.7	0.15625	-85.11425
0.1	0.05	1100.0	0.0	0.7	0.1578125	-84.5508
0.1	0.05	1100.0	0.0	0.7	0.159375	-84.60675
0.1	0.05	1100.0	0.0	0.7	0.1609375	-84.01878
0.1	0.05	1100.0	0.0	0.7	0.1625	-83.37484
0.1	0.05	1100.0	0.0	0.7	0.1640625	-83.50118
0.1	0.05	1100.0	0.0	0.7	0.165625	-82.831
0.1	0.05	1100.0	0.0	0.7	0.16718751	-82.08766
0.1	0.05	1100.0	0.0	0.7	0.16875	-82.31328
0.1	0.05	1100.0	0.0	0.7	0.1703125	-81.54305
0.1	0.05	1100.0	0.0	0.7	0.171875	-80.67697
0.1	0.05	1100.0	0.0	0.7	0.1734375	-79.68869
0.1	0.05	1100.0	0.0	0.7	0.17500001	-80.14731
0.1	0.05	1100.0	0.0	0.7125	0.1265625	-89.92798
0.1	0.05	1100.0	0.0	0.7125	0.128125	-89.77721
0.1	0.05	1100.0	0.0	0.7125	0.1296875	-89.52097
0.1	0.05	1100.0	0.0	0.7125	0.13125	-89.43374
0.1	0.05	1100.0	0.0	0.7125	0.1328125	-89.102005
0.1	0.05	1100.0	0.0	0.7125	0.134375	-89.01822
0.1	0.05	1100.0	0.0	0.7125	0.1359375	-88.67019
0.1	0.05	1100.0	0.0	0.7125	0.1375	-88.591
0.1	0.05	1100.0	0.0	0.7125	0.1390625	-88.225334
0.1	0.05	1100.0	0.0	0.7125	0.140625	-88.15201
0.1	0.05	1100.0	0.0	0.7125	0.1421875	-87.76777
0.1	0.05	1100.0	0.0	0.7125	0.14375	-87.70183
0.1	0.05	1100.0	0.0	0.7125	0.1453125	-87.297775
0.1	0.05	1100.0	0.0	0.7125	0.146875	-87.24172
0.1	0.05	1100.0	0.0	0.7125	0.1484375	-86.81692
0.1	0.05	1100.0	0.0	0.7125	0.15	-86.77339
0.1	0.05	1100.0	0.0	0.7125	0.1515625	-86.32774
0.1	0.05	1100.0	0.0	0.7125	0.153125	-86.30004
0.1	0.05	1100.0	0.0	0.7125	0.1546875	-85.833374
0.1	0.05	1100.0	0.0	0.7125	0.15625	-85.333626
0.1	0.05	1100.0	0.0	0.7125	0.1578125	-85.337715
0.1	0.05	1100.0	0.0	0.7125	0.159375	-84.81462
0.1	0.05	1100.0	0.0	0.7125	0.1609375	-84.845825
0.1	0.05	1100.0	0.0	0.7125	0.1625	-84.30059
0.1	0.05	1100.0	0.0	0.7125	0.1640625	-83.709595
0.1	0.05	1100.0	0.0	0.7125	0.165625	-83.7972
0.1	0.05	1100.0	0.0	0.7125	0.16718751	-83.18219
0.1	0.05	1100.0	0.0	0.7125	0.16875	-82.50814
0.1	0.05	1100.0	0.0	0.7125	0.1703125	-82.6745
0.1	0.05	1100.0	0.0	0.7125	0.171875	-81.97608
0.1	0.05	1100.0	0.0	0.7125	0.1734375	-81.20134
0.1	0.05	1100.0	0.0	0.72499996	0.128125	-89.92174
0.1	0.05	1100.0	0.0	0.72499996	0.1296875	-89.61596
0.1	0.05	1100.0	0.0	0.72499996	0.13125	-89.528694
0.1	0.05	1100.0	0.0	0.72499996	0.1328125	-89.20926
0.1	0.05	1100.0	0.0	0.72499996	0.134375	-89.125015
0.1	0.05	1100.0	0.0	0.72499996	0.1359375	-89.04441
0.1	0.05	1100.0	0.0	0.72499996	0.1375	-88.71025
0.1	0.05	1100.0	0.0	0.72499996	0.1390625	-88.63381
0.1	0.05	1100.0	0.0	0.72499996	0.140625	-88.28408
0.1	0.05	1100.0	0.0	0.72499996	0.1421875	-88.21268
0.1	0.05	1100.0	0.0	0.72499996	0.14375	-87.84631
0.1	0.05	1100.0	0.0	0.72499996	0.1453125	-87.781265
0.1	0.05	1100.0	0.0	0.72499996	0.146875	-87.39727
0.1	0.05	1100.0	0.0	0.72499996	0.1484375	-87.34029
0.1	0.05	1100.0	0.0	0.72499996	0.15	-86.93773
0.1	0.05	1100.0	0.0	0.72499996	0.1515625	-86.89083
0.1	0.05	1100.0	0.0	0.72499996	0.153125	-86.46933
0.1	0.05	1100.0	0.0	0.72499996	0.1546875	-86.02165
0.1	0.05	1100.0	0.0	0.72499996	0.15625	-85.99447
0.1	0.05	1100.0	0.0	0.72499996	0.1578125	-85.525406
0.1	0.05	1100.0	0.0	0.72499996	0.159375	-85.51643
0.1	0.05	1100.0	0.0	0.72499996	0.1609375	-85.02614
0.1	0.05	1100.0	0.0	0.72499996	0.1625	-85.039246
0.1	0.05	1100.0	0.0	0.72499996	0.1640625	-84.5281
0.1	0.05	1100.0	0.0	0.72499996	0.165625	-83.97853
0.1	0.05	1100.0	0.0	0.72499996	0.16718751	-84.03692
0.1	0.05	1100.0	0.0	0.72499996	0.16875	-83.46577
0.1	0.05	1100.0	0.0	0.72499996	0.1703125	-82.84531
0.1	0.05	1100.0	0.0	0.72499996	0.171875	-82.966866
0.1	0.05	1100.0	0.0	0.7375	0.1296875	-89.689514
0.1	0.05	1100.0	0.0	0.7375	0.13125	-89.60225
0.1	0.05	1100.0	0.0	0.7375	0.1328125	-89.518036
0.1	0.05	1100.0	0.0	0.7375	0.134375	-89.20865
0.1	0.05	1100.0	0.0	0.7375	0.1359375	-89.12749
0.1	0.05	1100.0	0.0	0.7375	0.1375	-88.80477
0.1	0.05	1100.0	0.0	0.7375	0.1390625	-88.72711
0.1	0.05	1100.0	0.0	0.7375	0.140625	-88.39019
0.1	0.05	1100.0	0.0	0.7375	0.1421875	-88.31683
0.1	0.05	1100.0	0.0	0.7375	0.14375	-87.96444
0.1	0.05	1100.0	0.0	0.7375	0.1453125	-87.89602
0.1	0.05	1100.0	0.0	0.7375	0.146875	-87.52711
0.1	0.05	1100.0	0.0	0.7375	0.1484375	-87.46503
0.1	0.05	1100.0	0.0	0.7375	0.15	-87.07854
0.1	0.05	1100.0	0.0	0.7375	0.1515625	-87.02406
0.1	0.05	1100.0	0.0	0.7375	0.153125	-86.61919
0.1	0.05	1100.0	0.0	0.7375	0.1546875	-86.57445
0.1	0.05	1100.0	0.0	0.7375	0.15625	-86.15012
0.1	0.05	1100.0	0.0	0.7375	0.1578125	-86.117325
0.1	0.05	1100.0	0.0	0.7375	0.159375	-85.6735
0.1	0.05	1100.0	0.0	0.7375	0.1609375	-85.65544
0.1	0.05	1100.0	0.0	0.7375	0.1625	-85.19206
0.1	0.05	1100.0	0.0	0.7375	0.1640625	-84.69771
0.1	0.05	1100.0	0.0	0.7375	0.165625	-84.70951
0.1	0.05	1100.0	0.0	0.7375	0.16718751	-84.19345
0.1	0.05	1100.0	0.0	0.7375	0.16875	-84.2299
0.1	0.05	1100.0	0.0	0.7375	0.1703125	-83.69353
0.1	0.05	1100.0	0.0	0.75	0.13125	-89.65696
0.1	0.05	1100.0	0.0	0.75	0.1328125	-89.57252
0.1	0.05	1100.0	0.0	0.75	0.134375	-89.271515
0.1	0.05	1100.0	0.0	0.75	0.1359375	-89.18988
0.1	0.05	1100.0	0.0	0.75	0.1375	-89.11139
0.1	0.05	1100.0	0.0	0.75	0.1390625	-88.7982
0.1	0.05	1100.0	0.0	0.75	0.140625	-88.72314
0.1	0.05	1100.0	0.0	0.75	0.1421875	-88.3973
0.1	0.05	1100.0	0.0	0.75	0.14375	-88.32607
0.1	0.05	1100.0	0.0	0.75	0.1453125	-87.98638
0.1	0.05	1100.0	0.0	0.75	0.146875	-87.91991
0.1	0.05	1100.0	0.0	0.75	0.1484375	-87.56527
0.1	0.05	1100.0	0.0	0.75	0.15	-87.50439
0.1	0.05	1100.0	0.0	0.75	0.153125	-87.07958
0.1	0.05	1100.0	0.0	0.75	0.1546875	-86.69243
0.1	0.05	1100.0	0.0	0.75	0.15625	-86.64632
0.1	0.05	1100.0	0.0	0.75	0.1578125	-86.24159
0.1	0.05	1100.0	0.0	0.75	0.159375	-86.07756
0.1	0.05	1100.0	0.0	0.75	0.1609375	-85.782845
0.1	0.05	1100.0	0.0	0.75	0.1625	-85.335014
0.1	0.05	1100.0	0.0	0.75	0.1640625	-85.31788
0.1	0.05	1100.0	0.0	0.75	0.165625	-84.84976
0.1	0.05	1100.0	0.0	0.75	0.16718751	-84.84964
0.1	0.05	1100.0	0.0	0.75	0.16875	-84.36156
0.1	0.05	1100.0	0.0	0.7625	0.1328125	-89.60956
0.1	0.05	1100.0	0.0	0.7625	0.134375	-89.52765
0.1	0.05	1100.0	0.0	0.7625	0.1359375	-89.23343
0.1	0.05	1100.0	0.0	0.7625	0.1375	-89.15427
0.1	0.05	1100.0	0.0	0.7625	0.1390625	-88.84903
0.1	0.05	1100.0	0.0	0.7625	0.140625	-88.773026
0.1	0.05	1100.0	0.0	0.7625	0.1421875	-88.45594
0.1	0.05	1100.0	0.0	0.7625	0.14375	-88.383354
0.1	0.05	1100.0	0.0	0.7625	0.1453125	-88.05354
0.1	0.05	1100.0	0.0	0.7625	0.146875	-87.98497
0.1	0.05	1100.0	0.0	0.7625	0.1484375	-87.64133
0.1	0.05	1100.0	0.0	0.7625	0.15	-87.57758
0.1	0.05	1100.0	0.0	0.7625	0.1515625	-87.21908
0.1	0.05	1100.0	0.0	0.7625	0.153125	-87.160805
0.1	0.05	1100.0	0.0	0.7625	0.1546875	-86.78657
0.1	0.05	1100.0	0.0	0.7625	0.15625	-86.73488
0.1	0.05	1100.0	0.0	0.7625	0.1578125	-86.34361
0.1	0.05	1100.0	0.0	0.7625	0.159375	-86.299934
0.1	0.05	1100.0	0.0	0.7625	0.1609375	-85.891014
0.1	0.05	1100.0	0.0	0.7625	0.1625	-85.85685
0.1	0.05	1100.0	0.0	0.7625	0.1640625	-85.42945
0.1	0.05	1100.0	0.0	0.7625	0.165625	-85.406815
0.1	0.05	1100.0	0.0	0.7625	0.16718751	-84.96097
0.1	0.05	1100.0	0.0	0.775	0.134375	-89.54849
0.1	0.05	1100.0	0.0	0.775	0.1359375	-89.26018
0.1	0.05	1100.0	0.0	0.775	0.1375	-89.18005
0.1	0.05	1100.0	0.0	0.775	0.140625	-88.80442
0.1	0.05	1100.0	0.0	0.775	0.14375	-88.42084
0.1	0.05	1100.0	0.0	0.775	0.146875	-88.02895
0.1	0.05	1100.0	0.0	0.775	0.15	-87.62848
0.1	0.05	1100.0	0.0	0.775	0.153125	-87.21908
0.1	0.05	1100.0	0.0	0.775	0.15625	-86.800156
0.1	0.05	1100.0	0.0	0.775	0.159375	-86.37198
0.1	0.05	1100.0	0.0	0.775	0.1625	-85.93451
0.1	0.05	1100.0	0.0	0.775	0.1640625	-85.89839
0.1	0.05	1100.0	0.0	0.775	0.165625	-85.48817
0.1	0.05	1100.0	0.0	0.78749996	0.1359375	-89.47413
0.1	0.05	1100.0	0.0	0.78749996	0.1375	-89.19015
0.1	0.05	1100.0	0.0	0.78749996	0.1390625	-89.11222
0.1	0.05	1100.0	0.0	0.78749996	0.140625	-88.8187
0.1	0.05	1100.0	0.0	0.78749996	0.1421875	-88.74362
0.1	0.05	1100.0	0.0	0.78749996	0.14375	-88.43996
0.1	0.05	1100.0	0.0	0.78749996	0.1453125	-88.367905
0.1	0.05	1100.0	0.0	0.78749996	0.146875	-88.299095
0.1	0.05	1100.0	0.0	0.78749996	0.1484375	-87.98482
0.1	0.05	1100.0	0.0	0.78749996	0.15	-87.91982
0.1	0.05	1100.0	0.0	0.78749996	0.1515625	-87.59403
0.1	0.05	1100.0	0.0	0.78749996	0.153125	-87.53323
0.1	0.05	1100.0	0.0	0.78749996	0.1546875	-87.19516
0.1	0.05	1100.0	0.0	0.78749996	0.15625	-87.13903
0.1	0.05	1100.0	0.0	0.78749996	0.1578125	-86.78773
0.1	0.05	1100.0	0.0	0.78749996	0.159375	-86.42049
0.1	0.05	1100.0	0.0	0.78749996	0.1609375	-86.37163
0.1	0.05	1100.0	0.0	0.78749996	0.1625	-85.98883
0.1	0.05	1100.0	0.0	0.78749996	0.1640625	-85.9471
0.1	0.05	1100.0	0.0	0.79999995	0.1375	-89.38669
0.1	0.05	1100.0	0.0	0.79999995	0.140625	-89.030136
0.1	0.05	1100.0	0.0	0.79999995	0.14375	-88.66724
0.1	0.05	1100.0	0.0	0.79999995	0.146875	-88.298134
0.1	0.05	1100.0	0.0	0.79999995	0.15	-87.92215
0.1	0.05	1100.0	0.0	0.79999995	0.153125	-87.53932
0.1	0.05	1100.0	0.0	0.79999995	0.15625	-87.14874
0.1	0.05	1100.0	0.0	0.79999995	0.159375	-86.75077
0.1	0.05	1100.0	0.0	0.79999995	0.1625	-86.34473
0.1	0.05	1100.0	0.0	0.8125	0.1390625	-89.086815
0.1	0.05	1100.0	0.0	0.8125	0.140625	-89.00906
0.1	0.05	1100.0	0.0	0.8125	0.1421875	-88.93407
0.1	0.05	1100.0	0.0	0.8125	0.14375	-88.64813
0.1	0.05	1100.0	0.0	0.8125	0.1453125	-88.575935
0.1	0.05	1100.0	0.0	0.8125	0.146875	-88.28106
0.1	0.05	1100.0	0.0	0.8125	0.1484375	-88.21189
0.1	0.05	1100.0	0.0	0.8125	0.15	-87.9073
0.1	0.05	1100.0	0.0	0.8125	0.1515625	-87.84164
0.1	0.05	1100.0	0.0	0.8125	0.153125	-87.52684
0.1	0.05	1100.0	0.0	0.8125	0.1546875	-87.46498
0.1	0.05	1100.0	0.0	0.8125	0.15625	-87.13933
0.1	0.05	1100.0	0.0	0.8125	0.1578125	-87.08145
0.1	0.05	1100.0	0.0	0.8125	0.159375	-86.74408
0.1	0.05	1100.0	0.0	0.8125	0.1609375	-86.69083
0.1	0.05	1100.0	0.0	0.825	0.140625	-88.97468
0.1	0.05	1100.0	0.0	0.825	0.14375	-88.61464
0.1	0.05	1100.0	0.0	0.825	0.146875	-88.24855
0.1	0.05	1100.0	0.0	0.825	0.15	-87.876144
0.1	0.05	1100.0	0.0	0.825	0.153125	-87.497055
0.1	0.05	1100.0	0.0	0.825	0.15625	-87.11103
0.1	0.05	1100.0	0.0	0.825	0.159375	-86.71745
0.1	0.05	1100.0	0.0	0.8375	0.1421875	-88.84904
0.1	0.05	1100.0	0.0	0.8375	0.14375	-88.77346
0.1	0.05	1100.0	0.0	0.8375	0.1453125	-88.491714
0.1	0.05	1100.0	0.0	0.8375	0.146875	-88.418655
0.1	0.05	1100.0	0.0	0.8375	0.1484375	-88.12862
0.1	0.05	1100.0	0.0	0.8375	0.15	-88.05844
0.1	0.05	1100.0	0.0	0.8375	0.1515625	-87.7593
0.1	0.05	1100.0	0.0	0.8375	0.153125	-87.69244
0.1	0.05	1100.0	0.0	0.8375	0.1546875	-87.3839
0.1	0.05	1100.0	0.0	0.8375	0.15625	-87.32018
0.1	0.05	1100.0	0.0	0.8375	0.1578125	-87.00166
